pid,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod_add,mas_vnr_area,exter_qual,bsmt_qual,bsmt_exposure,total_bsmt_sf,heating_qc,gr_liv_area,bedroom_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,wood_deck_sf,mo_sold,yr_sold,saleprice,masonry_veneer_brick,foundation_cinder,foundation_concrete,garage_attached,lot_inside,exterior_vinyl,bathrooms,porch,residential_density,irregular_lot_shape,house_floors,basement_finished_rating,neighborhood_BrkSide,neighborhood_CollgCr,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NWAmes,neighborhood_OldTown,neighborhood_Sawyer,neighborhood_Somerst
923250210,100.0,21750,5,5,1954,1954,0.0,3,3,1,988,5,988,2,3,4,0,0,1954,2,2,520,0,2,2008,113000,0,1,0,1,1,0,1.0,0,1,0,1.0,1,False,False,False,False,True,False,False,False,False,False
923252100,59.0,6490,5,7,1983,1983,0.0,3,3,1,816,5,816,2,3,4,0,0,1983,1,1,264,315,4,2008,128500,0,1,0,1,1,1,1.5,0,1,0,1.0,6,False,False,False,False,True,False,False,False,False,False
923277040,60.0,6600,5,8,1982,2003,0.0,3,3,1,816,5,816,2,3,4,0,0,2003,3,2,816,0,6,2008,138000,0,0,1,0,1,0,2.0,0,1,0,1.0,6,False,False,False,False,True,False,False,False,False,False
923277080,60.0,6600,5,6,1982,2005,0.0,3,3,1,845,4,845,3,4,6,0,0,2005,1,1,264,0,7,2008,134500,0,1,0,1,1,0,1.0,0,1,0,1.0,6,False,False,False,False,True,False,False,False,False,False
923400040,75.0,12508,6,7,1940,1985,0.0,3,4,2,983,5,1750,4,3,7,0,0,1985,1,1,423,245,7,2008,160000,0,1,0,1,1,1,3.0,1,1,1,1.5,5,False,False,False,False,True,False,False,False,False,False
923426010,74.0,12395,5,6,1984,1984,0.0,3,3,1,864,3,889,3,3,6,0,0,1984,1,2,484,0,4,2008,137500,0,1,0,1,0,0,1.0,0,1,0,1.0,5,False,False,False,False,True,False,False,False,False,False
526352080,85.0,10667,6,6,1971,1971,302.0,3,3,1,1587,3,1587,3,3,7,1,4,1971,1,2,525,0,3,2007,167300,1,1,0,1,1,0,2.0,1,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
526352090,85.0,10628,7,5,1970,1970,0.0,3,3,4,1277,3,1277,2,3,5,1,1,1970,1,2,526,0,4,2007,167000,0,1,0,1,1,0,2.0,1,1,0,1.0,6,False,False,False,False,False,True,False,False,False,False
526355170,95.0,13651,7,6,1973,1973,1115.0,3,4,4,2223,5,2223,3,3,8,2,4,1973,3,2,516,300,2,2007,244000,1,1,0,1,1,0,3.0,0,1,1,1.0,5,False,False,False,False,False,True,False,False,False,False
527107040,68.0,10364,6,5,1995,1996,0.0,3,4,1,806,4,1572,3,3,7,1,3,1996,3,2,373,0,5,2007,168000,0,0,1,1,1,0,2.5,1,1,1,2.0,1,False,False,False,True,False,False,False,False,False,False
527110080,68.0,13869,6,6,1997,1997,0.0,3,4,3,794,4,1470,3,3,6,0,0,1997,3,2,388,0,7,2007,177000,0,0,1,1,0,1,2.5,1,1,2,2.0,6,False,False,False,True,False,False,False,False,False,False
527110130,56.0,8872,6,5,1997,1997,0.0,3,4,1,384,4,1384,3,3,7,1,3,1997,3,2,390,0,3,2007,161500,0,0,1,1,1,1,2.5,0,1,1,1.0,1,False,False,False,True,False,False,False,False,False,False
527158090,68.0,10147,6,5,1994,1994,32.0,3,4,1,392,4,1694,3,3,7,1,3,1994,3,2,398,256,3,2007,160000,1,0,1,1,0,0,2.5,1,1,1,1.0,2,False,False,False,True,False,False,False,False,False,False
527162090,63.0,7875,7,5,1995,1996,38.0,3,4,1,1237,4,1253,3,3,6,1,3,1996,3,2,402,220,6,2007,176000,1,0,1,1,1,0,2.0,1,1,0,1.0,1,False,False,False,True,False,False,False,False,False,False
527165020,68.0,10784,7,5,1991,1992,76.0,4,4,1,384,4,1472,3,4,7,1,3,1992,2,2,402,164,5,2007,160000,1,0,1,1,0,0,2.5,0,1,1,1.0,1,False,False,False,True,False,False,False,False,False,False
527165100,68.0,9125,7,5,1992,1992,170.0,3,4,1,384,4,1482,3,4,7,1,3,1992,3,2,392,100,7,2007,163900,1,0,1,1,1,0,2.5,1,1,1,1.0,1,False,False,False,True,False,False,False,False,False,False
527165170,68.0,7655,6,5,1993,1994,0.0,3,4,1,903,4,1642,3,3,7,1,3,1994,2,2,392,290,7,2007,168000,0,0,1,1,0,0,2.5,1,1,1,2.0,1,False,False,False,True,False,False,False,False,False,False
527210060,86.0,14157,9,5,2005,2006,200.0,4,5,4,1922,5,1922,3,4,8,1,4,2006,3,3,676,178,7,2007,377426,0,0,1,1,0,1,3.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
527212060,98.0,12328,8,5,2005,2005,146.0,4,5,2,1149,5,2541,4,5,10,1,4,2005,3,3,729,120,7,2007,349265,0,0,1,1,1,1,4.5,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
527252050,61.0,8035,9,5,2006,2006,165.0,4,5,4,1612,5,1612,2,5,6,1,4,2006,3,2,556,0,3,2007,319900,1,0,1,1,1,0,3.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
527256030,85.0,14082,8,5,2006,2006,945.0,4,5,4,2220,5,2234,1,4,7,1,4,2006,2,2,724,390,1,2007,441929,1,0,1,1,1,1,2.5,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
527301080,68.0,12546,6,7,1981,1981,310.0,4,4,1,1440,5,1440,3,4,7,1,3,1981,3,2,467,0,4,2007,182900,1,1,0,1,0,0,2.0,1,1,1,1.0,3,False,False,False,False,False,False,True,False,False,False
527302060,78.0,12090,7,7,1981,2003,306.0,4,4,1,725,5,1479,3,4,6,1,3,2003,2,2,484,167,3,2007,176000,1,1,0,1,1,0,2.5,1,1,0,2.0,5,False,False,False,False,False,False,True,False,False,False
527325090,61.0,11339,7,5,1979,1979,549.0,3,4,1,780,3,1930,4,4,9,1,3,1979,3,2,481,192,3,2007,192000,1,1,0,1,1,0,3.5,1,1,1,2.0,5,False,False,False,False,False,False,True,False,False,False
527327050,68.0,12046,6,6,1976,1976,298.0,3,3,1,848,3,2030,4,4,8,1,3,1976,3,2,551,0,6,2007,195000,1,1,0,1,1,0,2.5,1,1,1,2.0,2,False,False,False,False,False,False,True,False,False,False
527328020,68.0,10395,6,6,1978,1978,233.0,3,4,3,1032,3,1032,3,3,6,1,3,1978,1,2,564,0,7,2007,148000,1,1,0,1,0,0,2.5,0,1,1,1.0,5,False,False,False,False,False,False,True,False,False,False
527356050,80.0,10793,5,5,1969,1969,263.0,3,3,1,780,5,1620,4,3,7,0,0,1969,3,2,462,208,4,2007,152000,1,1,0,1,1,0,2.5,0,1,0,2.0,4,False,False,False,False,False,False,True,False,False,False
527358060,70.0,12243,5,6,1971,1971,0.0,3,4,3,1484,4,1484,3,3,7,1,3,1971,1,2,487,224,2,2007,175000,0,1,0,1,1,0,2.0,1,1,1,1.0,5,False,False,False,False,False,False,True,False,False,False
527359010,90.0,11700,6,6,1968,1968,365.0,4,3,1,702,4,1743,3,3,7,1,4,1968,1,2,539,224,6,2007,175000,1,1,0,1,1,0,2.5,0,1,0,2.0,5,False,False,False,False,False,False,True,False,False,False
527359160,64.0,8991,7,6,1976,1976,130.0,3,4,4,1228,3,1324,3,4,5,1,2,1976,3,2,585,407,2,2007,174000,0,1,0,1,0,0,2.5,1,1,1,1.0,6,False,False,False,False,False,False,True,False,False,False
527402150,68.0,10530,6,5,1971,1971,0.0,3,3,1,981,3,981,3,3,5,0,0,1971,1,2,576,0,3,2007,143250,0,1,0,0,0,0,2.5,1,1,1,1.0,5,False,False,False,False,False,True,False,False,False,False
527402240,68.0,7472,7,9,1972,2004,138.0,3,3,1,725,4,1479,4,4,7,0,0,2004,3,2,484,0,6,2007,184000,1,1,0,1,0,0,2.5,1,1,1,2.0,5,False,False,False,False,False,True,False,False,False,False
527404100,61.0,9758,5,5,1971,1971,0.0,3,3,1,950,3,950,3,3,5,0,0,1971,1,1,280,0,7,2007,119500,0,1,0,0,1,0,1.0,0,1,1,1.0,3,False,False,False,False,False,True,False,False,False,False
527404140,70.0,8294,4,5,1971,1971,0.0,3,3,1,858,3,872,3,3,5,0,0,1971,1,4,480,0,6,2007,123000,0,1,0,0,1,0,1.0,0,1,0,1.0,1,False,False,False,False,False,True,False,False,False,False
527404150,68.0,7340,4,6,1971,1971,0.0,3,3,1,858,3,858,2,3,4,0,0,1971,1,1,684,0,6,2007,110000,0,1,0,0,1,0,1.0,0,1,1,1.0,5,False,False,False,False,False,True,False,False,False,False
527425025,68.0,17199,4,7,1961,1961,0.0,3,3,1,914,5,914,2,3,4,0,0,1961,1,1,270,140,7,2007,128000,0,0,0,0,0,0,1.0,0,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
527425140,60.0,9000,4,6,1971,1971,0.0,3,3,1,864,3,864,3,3,5,0,0,1971,1,2,528,0,5,2007,120500,0,0,1,0,0,0,1.0,0,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
527427090,34.0,4058,7,5,1998,1998,182.0,3,4,3,723,5,767,1,3,4,0,0,1998,3,1,367,120,6,2007,133000,1,0,1,1,1,0,2.0,1,3,0,1.0,6,False,False,False,False,False,True,False,False,False,False
527427160,33.0,4113,6,5,2001,2001,0.0,4,4,2,1337,5,1337,2,4,5,1,3,2001,3,2,511,136,7,2007,155000,0,0,1,1,1,0,2.0,1,3,1,1.0,1,False,False,False,False,False,True,False,False,False,False
527450030,21.0,2205,6,6,1973,1973,567.0,3,3,1,525,3,1092,3,3,6,0,0,1973,1,1,264,144,2,2007,113500,1,1,0,0,1,0,1.5,0,2,0,2.0,5,False,False,False,False,False,False,False,False,False,False
527450150,21.0,1890,6,5,1973,1973,285.0,3,3,1,672,3,1218,3,3,7,0,0,1973,1,1,264,144,5,2007,113000,1,1,0,0,1,0,1.5,1,2,0,2.0,3,False,False,False,False,False,False,False,False,False,False
527451020,24.0,2016,5,5,1970,1970,304.0,3,3,1,630,3,1302,3,3,6,0,0,1970,1,2,440,0,4,2007,106000,1,1,0,0,1,0,2.5,0,2,0,2.0,1,False,False,False,False,False,False,False,False,False,False
527452100,68.0,4928,6,5,1976,1976,0.0,3,4,1,1078,3,958,2,3,5,1,3,1976,2,2,440,0,2,2007,128000,0,1,0,1,1,0,2.0,1,1,1,1.0,5,False,False,False,False,False,False,False,False,False,False
527453010,24.0,2308,6,6,1976,1976,0.0,3,4,1,804,3,1548,3,4,7,1,3,1976,1,2,440,48,7,2007,155000,0,1,0,0,0,0,3.5,0,1,0,2.0,5,False,False,False,False,False,False,False,False,False,False
527455030,24.0,2304,7,7,1978,1978,0.0,3,4,1,1061,3,1055,2,3,4,0,0,1978,1,1,319,108,4,2007,142500,0,1,0,1,1,0,2.0,1,1,0,1.0,6,False,False,False,False,False,False,False,False,False,False
528110100,105.0,13693,9,5,2006,2006,772.0,5,4,3,2153,5,2643,3,5,9,1,4,2006,3,3,694,414,3,2007,380000,1,0,1,1,1,1,2.5,1,1,0,2.0,1,False,False,False,False,False,False,False,False,False,False
528112150,98.0,11428,8,5,2006,2006,248.0,4,4,1,1626,5,1634,3,4,7,1,4,2006,2,3,866,0,5,2007,250000,0,0,1,1,1,1,2.0,1,1,1,1.0,1,False,False,False,False,False,False,False,False,False,False
528118040,118.0,13654,9,5,2005,2006,365.0,4,5,4,1704,5,2758,4,5,9,1,5,2006,3,3,814,282,5,2007,418000,1,0,1,1,0,0,2.5,1,1,1,2.0,1,False,False,False,False,False,False,False,False,False,False
528150040,94.0,13615,9,5,2006,2006,510.0,5,5,4,1802,5,1802,3,5,7,1,4,2006,3,3,843,158,6,2007,372000,0,0,1,1,0,0,2.5,1,1,1,1.0,1,False,False,False,False,False,False,False,False,False,False
528150120,99.0,12099,8,5,2004,2004,388.0,4,5,3,1136,5,2468,4,4,10,1,4,2004,3,3,872,184,6,2007,354000,1,0,1,1,1,1,3.5,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
528166150,110.0,14277,8,5,2003,2003,280.0,4,5,2,1317,5,2385,3,4,7,1,4,2003,3,3,818,192,1,2007,350000,1,0,1,1,1,1,3.5,1,1,0,2.0,6,False,False,False,False,False,False,False,False,False,False
528168040,93.0,11999,8,5,2003,2004,340.0,4,4,1,1181,5,2374,4,5,10,1,4,2004,3,3,656,104,5,2007,285000,1,0,1,1,1,1,2.5,1,1,0,2.0,1,False,False,False,False,False,False,False,False,False,False
528172050,70.0,9926,7,5,2005,2006,210.0,4,4,2,1614,5,1614,3,4,7,0,0,2006,2,3,878,100,5,2007,245700,1,0,1,1,1,1,3.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
528172070,71.0,9254,8,5,2005,2005,210.0,4,4,1,1721,5,1721,3,4,7,0,0,2005,2,2,554,168,1,2007,232698,1,0,1,1,1,1,3.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
528174010,61.0,7577,6,5,2005,2006,256.0,4,4,3,1362,5,1362,2,4,6,1,4,2006,2,2,460,192,6,2007,194700,0,0,1,1,0,1,2.0,1,1,1,1.0,5,False,False,False,False,False,False,False,False,False,False
528174030,34.0,3903,6,5,2005,2006,182.0,4,4,3,1302,5,1302,1,4,5,1,4,2006,2,2,631,110,5,2007,200000,0,0,1,1,1,1,2.5,1,1,0,1.0,5,False,False,False,False,False,False,False,False,False,False
528174040,41.0,6289,6,5,2005,2006,256.0,4,4,3,1362,5,1362,2,4,6,1,4,2006,2,2,460,192,6,2007,207000,0,0,1,1,1,1,3.0,1,1,1,1.0,5,False,False,False,False,False,False,False,False,False,False
528181070,34.0,4590,8,5,2006,2006,108.0,4,4,2,1554,5,1554,2,4,6,1,4,2006,2,2,627,156,5,2007,209500,0,0,1,1,1,1,2.0,1,1,0,1.0,6,False,False,False,False,False,False,False,False,False,False
528186050,48.0,7841,9,5,2005,2005,394.0,5,5,1,1577,5,1577,2,5,6,1,4,2005,2,2,564,203,5,2007,280000,1,0,1,1,1,0,3.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
528188160,48.0,3242,7,5,2003,2003,235.0,4,4,1,1405,5,1405,2,4,6,1,4,2003,2,2,478,136,3,2007,200000,0,0,1,1,1,1,3.0,1,1,0,1.0,6,False,False,False,False,False,False,False,False,False,False
528218020,65.0,10237,6,5,2005,2006,0.0,4,4,1,768,5,1536,3,4,6,1,4,2006,3,2,400,100,6,2007,176000,0,0,1,1,1,1,2.5,1,1,0,2.0,1,False,False,False,True,False,False,False,False,False,False
528221050,88.0,12216,6,5,2005,2005,0.0,3,4,3,1326,5,1326,3,4,6,0,0,2005,3,2,388,120,6,2007,203000,0,0,1,1,0,1,3.0,1,1,1,1.0,6,False,False,False,True,False,False,False,False,False,False
528231030,65.0,16219,7,5,2004,2005,0.0,4,4,4,835,5,1119,2,4,5,0,0,2005,3,2,437,100,4,2007,188500,0,0,1,1,1,1,3.0,1,1,2,1.0,6,False,False,False,True,False,False,False,False,False,False
528235160,59.0,11796,7,5,2004,2005,0.0,4,4,3,847,5,1959,4,4,8,1,4,2005,3,2,434,100,7,2007,215000,0,0,1,1,1,1,2.5,1,1,1,2.0,1,False,False,False,True,False,False,False,False,False,False
528240020,62.0,8244,7,5,2004,2004,0.0,4,4,1,840,5,1720,3,4,7,1,4,2004,3,2,440,100,5,2007,183500,0,0,1,1,1,1,2.5,1,1,1,2.0,1,False,False,False,True,False,False,False,False,False,False
528250070,63.0,7875,7,5,2003,2003,16.0,4,4,1,847,5,1948,4,4,8,1,4,2003,3,2,434,0,7,2007,211000,1,0,1,1,1,1,2.5,1,1,0,2.0,1,False,False,False,True,False,False,False,False,False,False
528275110,68.0,8740,7,5,2002,2002,0.0,4,4,1,854,5,1995,4,4,8,1,4,2002,3,2,435,264,7,2007,219500,0,0,1,1,1,1,2.5,1,1,1,2.0,6,False,False,False,True,False,False,False,False,False,False
528290170,58.0,9487,6,5,2000,2000,0.0,3,4,1,915,5,1690,3,3,7,1,3,2000,2,2,442,0,6,2007,187000,0,0,1,1,1,1,3.5,1,1,1,2.0,6,False,False,False,True,False,False,False,False,False,False
528294010,59.0,9649,6,5,1999,2000,0.0,3,4,1,941,5,1644,3,3,7,1,3,2000,2,2,460,460,5,2007,185000,0,0,1,1,1,1,2.5,1,1,1,2.0,1,False,False,False,True,False,False,False,False,False,False
528322020,100.0,12191,8,5,1997,1998,515.0,4,4,3,1779,5,2551,4,4,8,2,3,1998,3,3,925,76,6,2007,384500,1,0,1,1,1,1,3.5,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
528326060,68.0,11000,8,5,2000,2000,72.0,4,4,1,969,5,2285,4,4,8,1,3,2000,3,3,648,0,6,2007,248000,1,0,1,1,0,1,2.5,1,1,0,2.0,1,False,False,False,False,False,False,False,False,False,False
528327060,68.0,11400,10,5,2001,2002,705.0,5,5,4,2633,5,2633,2,5,8,2,4,2002,2,3,804,314,3,2007,466500,1,0,1,1,1,1,3.5,1,1,0,1.0,6,False,False,False,False,False,False,False,False,False,False
528340030,89.0,10557,9,5,1998,1998,422.0,4,5,4,1408,5,3078,4,4,9,1,3,1998,3,3,806,108,7,2007,410000,1,0,1,1,1,0,3.5,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
528344020,74.0,11002,8,5,1998,1999,0.0,4,4,1,1389,5,2582,4,4,9,1,3,1999,3,3,758,286,1,2007,322500,0,0,1,1,1,1,3.5,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
528348030,83.0,10790,7,5,1998,1998,275.0,4,4,1,1066,5,2385,4,4,8,1,3,1998,3,3,600,120,5,2007,252000,1,0,1,1,1,1,2.5,1,1,0,2.0,1,False,False,False,False,False,False,False,False,False,False
528351010,104.0,21535,10,6,1994,1995,1170.0,5,5,4,2444,5,4316,4,5,10,2,5,1995,3,3,832,382,1,2007,755000,1,0,1,1,0,0,4.0,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
528354060,92.0,9920,7,5,1996,1997,0.0,4,4,3,1117,5,2013,3,3,8,1,3,1997,1,2,455,180,6,2007,269790,0,0,1,1,0,0,3.5,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
528366050,68.0,12692,8,5,1992,1993,0.0,4,4,1,3200,5,3228,4,4,10,1,4,1993,2,2,546,264,5,2007,430000,0,0,1,1,1,0,4.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
528376010,82.0,9044,8,5,1996,1997,526.0,4,4,1,1325,5,2538,4,4,8,1,3,1997,2,3,933,198,5,2007,330000,1,0,1,1,1,1,2.5,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
528429090,84.0,11670,9,5,2006,2006,302.0,5,5,1,1905,5,1905,3,5,8,1,4,2006,3,3,788,0,3,2007,320000,0,0,1,1,0,1,2.0,1,1,1,1.0,1,False,False,False,False,False,False,False,False,False,True
528431050,116.0,13501,8,5,2006,2006,208.0,4,4,1,1623,5,1636,3,4,8,1,4,2006,2,3,865,0,6,2007,255000,0,0,1,1,0,1,3.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,True
528439080,70.0,8251,7,5,2005,2006,143.0,4,4,3,1494,5,1506,3,4,7,1,4,2006,2,2,672,192,4,2007,249000,1,0,1,1,1,1,3.0,1,1,0,1.0,6,False,False,False,False,False,False,False,False,False,True
528445070,75.0,8778,8,5,2006,2006,0.0,4,4,1,1302,5,1830,3,4,7,0,0,2006,2,3,859,0,3,2007,221300,0,0,1,1,1,1,2.5,1,1,0,2.0,1,False,False,False,False,False,False,False,False,False,True
528477020,84.0,11096,8,5,2006,2006,0.0,4,4,3,1656,5,1656,3,4,7,0,0,2006,2,3,826,0,7,2007,249700,0,0,1,1,1,1,2.0,1,0,0,1.0,6,False,False,False,False,False,False,False,False,False,True
528482010,100.0,11824,8,5,2006,2006,298.0,4,4,3,1685,5,1685,2,4,5,1,4,2006,3,3,658,112,4,2007,253000,1,0,1,1,0,1,2.0,1,0,1,1.0,1,False,False,False,False,False,False,False,False,False,True
528482030,85.0,10625,6,5,2004,2004,353.0,4,4,3,1158,5,2443,4,4,9,1,4,2004,2,3,744,193,6,2007,265000,1,0,1,1,1,1,2.5,1,0,0,2.0,1,False,False,False,False,False,False,False,False,False,True
531375140,60.0,12450,5,5,2003,2004,126.0,4,4,1,1094,5,1094,3,4,6,0,0,2004,1,2,576,0,5,2007,149000,1,0,1,0,1,1,2.0,0,1,0,1.0,6,False,False,False,False,False,False,False,False,False,False
531376060,65.0,7441,7,5,2006,2006,170.0,4,4,1,1461,5,1486,3,4,7,0,0,2006,2,2,566,0,6,2007,181000,1,0,1,1,1,1,2.0,1,1,1,1.0,1,False,False,False,False,False,False,False,False,False,False
531380110,70.0,8462,6,5,1994,1994,105.0,4,4,1,928,5,1721,3,4,7,0,0,1994,2,2,471,300,7,2007,201000,1,0,1,1,1,0,3.0,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
531384070,68.0,11613,6,5,1993,1997,0.0,4,4,1,864,5,1820,3,4,7,0,0,1997,2,2,492,144,5,2007,191750,0,0,1,1,0,1,2.5,1,1,2,2.0,5,False,False,False,False,False,False,False,False,False,False
531451030,50.0,8012,6,5,1992,1992,0.0,4,4,1,1575,4,1575,2,4,5,0,0,1992,2,2,529,0,7,2007,179200,0,0,1,1,1,0,3.0,1,1,0,1.0,6,False,False,False,False,False,False,False,False,False,False
531451150,50.0,8012,6,5,1980,1980,0.0,3,3,1,630,5,1266,2,3,5,2,3,1980,2,1,283,340,7,2007,128000,0,1,0,1,1,0,1.5,0,1,0,2.0,1,False,False,False,False,False,False,False,False,False,False
532353120,64.0,6285,5,5,1977,1977,0.0,3,4,1,894,3,894,2,3,5,0,0,1977,1,1,308,192,3,2007,120750,0,1,0,0,1,0,2.0,0,1,0,1.0,2,False,False,False,False,False,False,False,False,True,False
532354010,80.0,8480,5,6,1963,1963,0.0,3,3,1,970,3,970,2,3,5,0,0,1963,1,2,624,0,7,2007,132500,0,1,0,0,0,0,2.0,1,1,0,1.0,6,False,False,False,False,False,False,False,False,True,False
532354060,70.0,7420,5,5,1962,1962,0.0,3,3,1,1057,3,1057,3,3,6,0,0,1962,3,2,576,0,4,2007,132000,0,1,0,0,1,0,1.0,0,1,0,1.0,4,False,False,False,False,False,False,False,False,True,False
532354070,68.0,7758,5,7,1962,2001,0.0,3,3,1,999,4,999,3,4,6,0,0,2001,1,1,264,0,3,2007,132500,0,1,0,0,0,0,2.0,1,1,1,1.0,5,False,False,False,False,False,False,False,False,True,False
532376040,85.0,6970,4,5,1961,1961,0.0,3,3,1,1040,3,1120,3,2,5,0,0,1961,2,2,544,168,5,2007,129000,0,1,0,1,0,1,2.5,0,1,0,1.0,5,False,False,False,False,False,False,False,False,True,False
532376090,40.0,13673,5,5,1962,1962,0.0,3,3,1,1140,3,1696,3,3,8,1,3,1962,2,1,349,0,3,2007,143900,0,1,0,1,0,0,1.5,1,1,1,1.0,1,False,False,False,False,False,False,False,False,True,False
532377050,84.0,7476,5,7,1968,1968,0.0,3,3,1,1040,3,1040,3,3,5,0,0,1968,3,2,686,188,6,2007,145000,0,1,0,0,0,0,2.5,0,1,0,1.0,4,False,False,False,False,False,False,False,False,True,False
532476080,68.0,19522,7,5,1990,1990,272.0,4,4,1,1223,4,2503,3,4,7,1,3,1990,2,2,564,0,2,2007,300000,1,0,1,1,1,0,3.5,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
532477040,68.0,17542,7,7,1974,2003,0.0,4,3,4,1192,3,2167,3,4,9,2,4,2003,2,2,518,220,7,2007,294000,0,1,0,1,1,0,3.5,1,1,1,2.0,2,False,False,False,False,False,False,False,False,False,False
532479120,68.0,16647,5,5,1975,1981,0.0,3,4,4,1390,3,1701,3,3,6,2,3,1981,3,2,611,0,1,2007,171000,0,1,0,0,0,0,3.0,0,1,1,1.0,5,False,False,False,False,False,False,False,False,True,False
533120030,68.0,9572,8,5,1990,1990,336.0,4,5,1,1453,5,2810,4,4,9,1,5,1990,2,2,750,500,6,2007,302000,1,0,1,1,1,0,2.5,0,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
533130170,85.0,10678,8,5,1992,2000,337.0,4,4,1,1683,5,2872,4,4,9,1,3,2000,3,2,541,0,4,2007,285000,1,0,1,1,1,0,2.5,1,1,0,1.5,6,False,False,False,False,False,False,False,False,False,False
533205110,45.0,4379,8,5,2004,2004,0.0,4,4,3,1378,5,1378,2,4,6,1,4,2004,3,2,540,160,7,2007,214000,0,0,1,1,0,0,3.0,1,0,1,1.0,6,False,False,False,False,False,False,False,False,False,True
533213140,34.0,3230,6,5,1999,1999,1129.0,3,4,1,729,4,1458,2,3,5,1,2,1999,1,2,440,0,6,2007,176000,1,0,1,0,0,0,2.5,1,0,0,2.0,6,False,False,False,False,False,False,False,False,False,True
533221030,68.0,2117,6,5,2000,2000,513.0,4,4,1,756,5,1512,2,4,4,1,3,2000,1,2,440,0,6,2007,168500,1,0,1,0,1,0,2.5,1,0,0,2.0,6,False,False,False,False,False,False,False,False,False,True
533221100,68.0,2117,6,5,2000,2000,456.0,4,4,1,756,5,1525,3,4,5,1,3,2000,1,2,440,0,6,2007,177000,1,0,1,0,1,0,2.5,0,0,0,2.0,6,False,False,False,False,False,False,False,False,False,True
533223050,68.0,5105,7,5,2004,2004,0.0,4,4,1,551,5,1102,2,4,4,0,0,2004,1,2,480,0,3,2007,148800,0,0,1,0,0,0,2.5,1,0,2,2.0,6,False,False,False,False,False,False,False,False,False,True
533241030,66.0,7399,7,5,1997,1998,1600.0,4,4,1,975,5,1950,3,4,7,1,3,1998,2,2,576,0,6,2007,239000,1,0,1,0,1,1,2.5,1,0,1,2.0,3,False,False,False,False,False,False,False,False,False,True
533244040,106.0,8413,8,5,1998,1998,0.0,4,5,2,1220,5,2362,3,4,8,2,3,1998,2,2,1105,147,6,2007,312500,0,0,1,1,1,1,3.5,1,0,1,2.0,6,False,False,False,False,False,False,False,False,False,True
533250190,50.0,9466,8,5,1994,1995,0.0,4,4,4,1494,5,1494,1,4,5,1,4,1995,3,2,478,0,5,2007,279700,0,0,1,1,0,0,2.5,1,1,2,1.0,2,False,False,False,False,False,False,False,False,False,False
533251110,80.0,12000,7,6,1980,1980,600.0,4,4,1,2002,5,2362,3,4,8,1,3,1980,2,2,546,180,3,2007,255000,1,1,0,1,1,1,3.5,1,1,0,1.0,6,False,False,False,False,False,False,False,False,False,False
533251130,68.0,16157,5,7,1978,1978,0.0,3,4,4,1360,5,1432,2,4,5,1,3,1978,1,2,588,168,6,2007,194000,0,0,1,1,0,0,2.5,1,1,1,1.0,5,False,False,False,False,False,False,False,False,False,False
533252130,90.0,10768,5,8,1976,2004,0.0,4,4,4,1437,3,1437,3,4,6,1,2,2004,2,2,528,0,7,2007,218000,0,1,0,1,0,0,3.0,1,1,1,1.0,5,False,False,False,False,False,False,False,False,False,False
533253180,40.0,3840,8,6,1978,1998,0.0,4,4,4,1057,3,1295,1,4,4,2,3,1998,3,2,571,133,7,2007,213750,0,1,0,1,1,0,2.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
533254130,80.0,9600,6,8,1976,1976,0.0,3,4,4,1262,5,1262,3,3,6,1,3,1976,2,2,460,298,5,2007,181500,0,1,0,1,0,0,2.5,0,1,0,1.0,5,False,False,False,False,False,False,False,False,False,False
